0.000000,0.000000,1.311024651e-02
0.000000,50.000000,2.951699868e-02
0.000000,100.000000,-9.011993185e-03
0.000000,150.000000,3.570687771e-02
0.000000,200.000000,4.286853969e-02
0.000000,250.000000,5.066251010e-02
0.000000,300.000000,2.639278397e-02
0.000000,350.000000,4.242580384e-02
0.000000,400.000000,-1.810263656e-02
0.000000,450.000000,7.508838177e-02
0.000000,500.000000,5.843488127e-02
0.000000,550.000000,4.459672049e-02
0.000000,600.000000,2.878664620e-02
0.000000,650.000000,6.359653920e-02
0.000000,700.000000,2.590802126e-02
0.000000,750.000000,7.417491823e-02
0.000000,800.000000,2.869087085e-02
0.000000,850.000000,5.101679638e-02
0.000000,900.000000,2.858292498e-02
0.000000,950.000000,-2.304100990e-02
0.000000,1000.000000,6.128420681e-02
0.000000,1050.000000,7.788997144e-02
0.000000,1100.000000,8.192279935e-02
0.000000,1150.000000,7.933077961e-02
0.000000,1200.000000,4.860709980e-02
0.000000,1250.000000,4.166906327e-02
0.000000,1300.000000,4.913833365e-02
0.000000,1350.000000,8.199483156e-02
0.000000,1400.000000,7.415282726e-02
0.000000,1450.000000,4.615013301e-02
0.000000,1500.000000,1.256433725e-01
0.000000,1550.000000,5.938843638e-02
0.000000,1600.000000,7.654307038e-02
0.000000,1650.000000,1.282655001e-01
0.000000,1700.000000,9.236305952e-02
0.000000,1750.000000,7.405539602e-02
0.000000,1800.000000,6.981536746e-02
0.000000,1850.000000,7.874821126e-02
0.000000,1900.000000,1.067406759e-01
0.000000,1950.000000,8.479822427e-02
0.000000,2000.000000,9.746784717e-02
0.000000,2050.000000,3.752214089e-02
0.000000,2100.000000,5.448874831e-02
0.000000,2150.000000,6.109383330e-02
0.000000,2200.000000,5.967991427e-02
0.000000,2250.000000,8.724419773e-02
0.000000,2300.000000,3.970238566e-02
0.000000,2350.000000,5.098609626e-02
0.000000,2400.000000,2.352856100e-02
0.000000,2450.000000,6.351837516e-02
0.000000,2500.000000,5.397008732e-02
0.000000,2550.000000,-3.643075470e-03
0.000000,2600.000000,4.687538370e-03
0.000000,2650.000000,2.426451072e-02
0.000000,2700.000000,2.304572240e-02
0.000000,2750.000000,6.770212203e-04
0.000000,2800.000000,5.127031729e-02
0.000000,2850.000000,4.348443076e-02
0.000000,2900.000000,6.128611416e-02
0.000000,2950.000000,-2.274492569e-02
0.000000,3000.000000,3.073854558e-02
0.000000,3050.000000,5.557861552e-02
0.000000,3100.000000,2.749022841e-02
0.000000,3150.000000,5.396755412e-02
50.000000,0.000000,-5.753260106e-03
50.000000,50.000000,1.417430397e-02
50.000000,100.000000,1.978139859e-03
50.000000,150.000000,3.648201004e-02
50.000000,200.000000,9.111275896e-03
50.000000,250.000000,2.596667223e-02
50.000000,300.000000,2.958328091e-02
50.000000,350.000000,2.869156748e-02
50.000000,400.000000,6.843722612e-02
50.000000,450.000000,6.676285714e-02
50.000000,500.000000,-1.634940132e-02
50.000000,550.000000,-1.007771958e-02
50.000000,600.000000,4.891024157e-02
50.000000,650.000000,2.669551969e-02
50.000000,700.000000,2.012878843e-02
50.000000,750.000000,6.848112494e-02
50.000000,800.000000,8.663438261e-02
50.000000,850.000000,8.874683082e-02
50.000000,900.000000,4.535656422e-02
50.000000,950.000000,4.024723545e-02
50.000000,1000.000000,6.065187231e-02
50.000000,1050.000000,9.642995149e-02
50.000000,1100.000000,8.871819824e-02
50.000000,1150.000000,7.647645473e-02
50.000000,1200.000000,1.000548005e-01
50.000000,1250.000000,9.749922901e-02
50.000000,1300.000000,9.535816312e-02
50.000000,1350.000000,8.984100819e-02
50.000000,1400.000000,4.636577889e-02
50.000000,1450.000000,1.325975806e-01
50.000000,1500.000000,8.254128695e-02
50.000000,1550.000000,1.051023602e-01
50.000000,1600.000000,1.020293608e-01
50.000000,1650.000000,8.606115729e-02
50.000000,1700.000000,9.100903571e-02
50.000000,1750.000000,7.083147019e-02
50.000000,1800.000000,1.258698255e-01
50.000000,1850.000000,1.021803394e-01
50.000000,1900.000000,5.593934283e-02
50.000000,1950.000000,8.192222565e-02
50.000000,2000.000000,3.339317814e-02
50.000000,2050.000000,7.662998140e-02
50.000000,2100.000000,7.864844799e-02
50.000000,2150.000000,4.130930826e-02
50.000000,2200.000000,3.513378650e-02
50.000000,2250.000000,5.460032076e-02
50.000000,2300.000000,2.346894331e-02
50.000000,2350.000000,1.211494431e-01
50.000000,2400.000000,5.635285378e-02
50.000000,2450.000000,4.092229530e-02
50.000000,2500.000000,5.601847917e-02
50.000000,2550.000000,2.079290710e-02
50.000000,2600.000000,4.233974963e-02
50.000000,2650.000000,1.313869748e-02
50.000000,2700.000000,5.837384239e-02
50.000000,2750.000000,2.970691770e-02
50.000000,2800.000000,2.383462898e-02
