0.000000,0.000000,1.574647985e-02
0.000000,50.000000,4.514517263e-03
0.000000,100.000000,1.485540252e-02
0.000000,150.000000,1.556558069e-02
0.000000,200.000000,1.876725070e-02
0.000000,250.000000,2.538453322e-03
0.000000,300.000000,1.530602574e-02
0.000000,350.000000,1.301877853e-02
0.000000,400.000000,2.514515072e-02
0.000000,450.000000,1.444209926e-02
0.000000,500.000000,2.056609839e-02
0.000000,550.000000,1.202359051e-02
0.000000,600.000000,6.879430264e-03
0.000000,650.000000,1.859930530e-02
0.000000,700.000000,2.265817486e-02
0.000000,750.000000,2.085592970e-02
0.000000,800.000000,1.960032992e-02
0.000000,850.000000,2.688177302e-02
0.000000,900.000000,1.703456230e-02
0.000000,950.000000,2.753723785e-02
0.000000,1000.000000,2.607387677e-02
0.000000,1050.000000,3.564274684e-02
0.000000,1100.000000,2.655479312e-02
0.000000,1150.000000,3.629601747e-02
0.000000,1200.000000,2.844084427e-02
0.000000,1250.000000,3.602655604e-02
0.000000,1300.000000,3.161979094e-02
0.000000,1350.000000,3.947355971e-02
0.000000,1400.000000,3.134174645e-02
0.000000,1450.000000,4.931629449e-02
0.000000,1500.000000,4.676016048e-02
0.000000,1550.000000,3.610895947e-02
0.000000,1600.000000,3.251815960e-02
0.000000,1650.000000,3.362944350e-02
0.000000,1700.000000,4.099700972e-02
0.000000,1750.000000,3.875613213e-02
0.000000,1800.000000,3.726309910e-02
0.000000,1850.000000,3.509773687e-02
0.000000,1900.000000,3.648700193e-02
0.000000,1950.000000,4.538986459e-02
0.000000,2000.000000,2.840168215e-02
0.000000,2050.000000,2.317792922e-02
0.000000,2100.000000,3.111756220e-02
0.000000,2150.000000,3.019047342e-02
0.000000,2200.000000,3.704728186e-02
0.000000,2250.000000,2.156018838e-02
0.000000,2300.000000,1.270599850e-02
0.000000,2350.000000,2.631702088e-02
0.000000,2400.000000,2.493019216e-02
0.000000,2450.000000,1.456226036e-02
0.000000,2500.000000,2.469773032e-02
0.000000,2550.000000,1.479865797e-02
0.000000,2600.000000,1.436343323e-02
0.000000,2650.000000,5.554109346e-03
0.000000,2700.000000,9.844434448e-03
0.000000,2750.000000,1.572558656e-02
0.000000,2800.000000,6.172988098e-03
0.000000,2850.000000,1.572944783e-02
0.000000,2900.000000,5.090116989e-03
0.000000,2950.000000,1.751291566e-02
0.000000,3000.000000,1.196689717e-02
0.000000,3050.000000,6.833448540e-03
0.000000,3100.000000,1.817635261e-02
0.000000,3150.000000,4.198241979e-03
50.000000,0.000000,2.345625311e-02
50.000000,50.000000,1.338790450e-02
50.000000,100.000000,6.622754037e-03
50.000000,150.000000,2.144088066e-04
